"","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample"
"CP0235",348.079323186021,348.078430175781,348.081451416016,42.818,40.787,46.878,6647.31133333333,6642.2355,1839,1838,1
"CP0236",380.770358209969,380.765289306641,380.773406982422,43.834,40.787,46.878,6018.92316666667,6013.84733333333,1547,1546,1
"CP0237",382.766911012864,382.765441894531,382.768829345703,44.848,40.787,46.878,9052.24116666667,9047.16533333333,2278,2277,1
"CP0238",384.765435950879,384.763671875,384.772216796875,43.834,40.787,46.878,6046.33266666667,6041.25683333333,1354,1353,1
"CP0239",392.79684014717,392.793182373047,392.798828125,44.848,40.787,46.878,12877.3891666667,12872.3133333333,4072,4071,1
"CP0240",430.696741558925,430.693817138672,430.699188232422,43.834,41.802,46.878,2482.164,2478.1032,890,889,1
"CP0241",432.695473429604,432.692413330078,432.698669433594,43.834,41.802,46.878,2555.2584,2551.1976,851,850,1
"CP0242",438.729214473661,438.727264404297,438.731109619141,43.834,40.787,46.878,3994.68083333333,3989.605,1122,1121,1
"CP0243",442.724026758328,442.713531494141,442.728302001953,43.834,40.787,46.878,5388.50466666667,5383.42883333333,1624,1623,1
"CP0244",444.720464512439,444.71875,444.721893310547,43.834,40.787,46.878,2325.74683333333,2320.671,678,677,1
"CP0245",448.759184647451,448.757385253906,448.761108398438,43.834,40.787,46.878,5960.0435,5954.96766666667,1445,1444,1
"CP0246",450.754884053349,450.750335693359,450.756225585938,44.848,40.787,46.878,8488.82366666667,8483.74783333333,2303,2302,1
"CP0247",452.752292712412,452.749786376953,452.755706787109,44.848,40.787,46.878,6197.5925,6192.51666666667,1697,1696,1
"CP0248",454.748844994656,454.744232177734,454.750640869141,44.848,40.787,46.878,1986.68116666667,1981.60533333333,525,524,1
"CP0249",496.690722600691,496.685150146484,496.695037841797,43.834,41.802,46.878,1561.3776,1557.3168,472,471,1
"CP0250",498.682861770162,498.677093505859,498.685577392578,43.834,41.802,46.878,3644.568,3640.5072,1252,1251,1
"CP0251",500.683086275639,500.678466796875,500.685241699219,43.834,40.787,46.878,4078.93966666667,4073.86383333333,1203,1202,1
"CP0252",502.676767494547,502.6748046875,502.680572509766,44.848,41.802,46.878,2105.5248,2101.464,644,643,1
"CP0253",508.714426362979,508.712493896484,508.716644287109,43.834,40.787,46.878,6325.5035,6320.42766666667,1682,1681,1
"CP0254",510.71064659857,510.706634521484,510.712951660156,44.848,40.787,46.878,5224.04766666667,5218.97183333333,1271,1270,1
"CP0255",512.707211397696,512.697204589844,512.713012695312,43.834,40.787,46.878,2241.488,2236.41216666667,524,523,1
"CP0256",516.747589427853,516.746826171875,516.747863769531,44.848,40.787,46.878,4012.95383333333,4007.878,1314,1313,1
"CP0257",518.743477574874,518.742736816406,518.743774414062,44.848,40.787,46.878,7239.1535,7234.07766666667,2627,2626,1
"CP0258",520.740773464634,520.7392578125,520.743041992188,42.818,40.787,46.878,4194.66866666667,4189.59283333333,1708,1707,1
"CP0259",528.772256839708,528.770141601562,528.774475097656,42.818,40.787,46.878,6573.20416666667,6568.12833333333,3809,3808,1
"CP0260",558.639869625534,558.637817382812,558.641357421875,43.834,40.787,46.878,2645.52433333333,2640.4485,841,840,1
"CP0261",564.674382884032,564.670288085938,564.6767578125,43.834,41.802,46.878,1593.864,1589.8032,492,491,1
"CP0262",566.673468595888,566.671997070312,566.675842285156,43.834,40.787,46.878,4757.071,4751.99516666667,1122,1121,1
"CP0263",570.667202512343,570.664001464844,570.669616699219,43.834,40.787,46.878,2526.74983333333,2521.674,619,618,1
"CP0264",576.702401824811,576.696166992188,576.706359863281,44.848,40.787,46.878,5286.988,5281.91216666667,1576,1575,1
"CP0265",616.602282223285,616.598876953125,616.6064453125,43.834,41.802,46.878,1815.1776,1811.1168,606,605,1
"CP0266",626.62938902012,626.627807617188,626.632080078125,43.834,41.802,46.878,2552.2128,2548.152,724,723,1
"CP0267",634.660085392316,634.658569335938,634.666931152344,43.834,40.787,46.878,2743.9955,2738.91966666667,762,761,1
"CP0268",638.657662902216,638.654541015625,638.660949707031,42.818,40.787,46.878,2492.23416666667,2487.15833333333,920,919,1
"CP0269",684.586645408095,684.582885742188,684.589904785156,43.834,41.802,46.878,1491.3288,1487.268,566,565,1
"CP0270",694.615548527265,694.609191894531,694.624084472656,43.834,40.787,46.878,2512.5375,2507.46166666667,566,565,1
"CP0271",702.650921161358,702.643310546875,702.654846191406,42.818,40.787,46.878,3568.31083333333,3563.235,1314,1313,1
"CP0272",750.577550657068,750.573120117188,750.58349609375,44.848,40.787,46.878,1760.299,1755.22316666667,492,491,1
"CP0273",752.573579854043,752.5712890625,752.575500488281,43.834,40.787,46.878,2088.19783333333,2083.122,590,589,1
"CP0274",802.505857640832,802.499267578125,802.511535644531,43.834,41.802,46.878,1643.6088,1639.548,455,454,1
"CP0275",810.532035294532,810.528686523438,810.534423828125,44.848,40.787,46.878,2193.77516666667,2188.69933333333,476,475,1
"CP0276",812.529347512863,812.528503417969,812.530151367188,44.848,41.802,46.878,1424.3256,1420.2648,482,481,1
"CP0277",820.562619710167,820.557983398438,820.569641113281,44.848,40.787,46.878,2073.9855,2068.90966666667,525,524,1
"CP0278",140.903634695467,140.902267456055,140.905532836914,43.834,40.787,47.895,5656.95257142857,5616.19374086379,1470,53,1
"CP0279",198.861389909454,198.859771728516,198.861938476562,43.834,40.787,49.927,9380.68666666667,9322.99681309216,1829,47,1
"CP0280",200.039992392415,200.036560058594,200.042495727539,41.802,34.689,43.834,5861.945,5707.8075,1708,39,1
"CP0281",219.082568955491,219.080795288086,219.084930419922,45.863,41.802,47.895,5200.3755,5194.2825,1708,1707,1
"CP0282",219.081405475722,219.076354980469,219.084197998047,38.754,35.705,41.802,2937.73783333333,2931.64083333333,909,908,1
"CP0283",254.823079765636,254.822448730469,254.824432373047,43.834,40.787,47.895,11407.3245714286,11368.2187641196,2811,74,1
"CP0284",258.818488280217,258.817443847656,258.820220947266,43.834,40.787,48.911,8241.798,8229.61987209303,2088,176,1
"CP0285",314.779587887071,314.7783203125,314.783477783203,44.848,40.787,51.959,6277.64836363637,6268.70446511628,1519,152,1
"CP0286",178.0589570308,178.057220458984,178.062469482422,45.863,10.31,72.273,8914.54570491803,8571.63571285034,1357,19,1
"CP0287",196.863964917215,196.863037109375,196.864974975586,43.834,40.787,48.911,9859.4895,9804.88079069768,2088,57,1
"CP0288",156.07657766154,156.074722290039,156.078628540039,46.878,10.31,100.713,20437.1725842697,16296.7732279294,1357,15,1
"CP0289",170.060733298711,170.059387207031,170.0615234375,46.878,44.848,49.927,2419.6356,2397.79208120301,1357,58,1
"CP0290",173.03060912359,173.026779174805,173.032821655273,46.878,44.848,49.927,2132.1642,2128.101,819,818,1
"CP0291",175.119884732469,175.118011474609,175.120071411133,45.863,41.802,49.927,26819.609375,25716.6878633721,10644,41,1
"CP0292",192.043617808246,192.039352416992,192.045379638672,45.863,41.802,49.927,2918.90625,2883.05701335878,1044,41,1
"CP0293",197.101200297745,197.09895324707,197.10481262207,44.848,34.689,56.019,8539.11,8347.19511627907,2563,55,1
"CP0294",221.184752395997,221.18278503418,221.188690185547,46.878,44.848,53.991,12845.915,12704.0113625731,8639,209,1
"CP0295",249.000500710848,248.995956420898,249.004928588867,46.878,41.802,53.991,5708.515,5582.32759615385,2183,67,1
"CP0296",264.089496644391,264.086334228516,264.091522216797,46.878,43.834,49.927,2563.122,2536.13107894737,1018,63,1
"CP0297",306.956831476659,306.953125,306.961029052734,46.878,42.818,50.943,4456.5625,4385.25331439394,1614,37,1
"CP0298",322.962830932802,322.958099365234,322.967681884766,46.878,43.834,49.927,2106.147,2085.07346616541,678,41,1
"CP0299",338.049540705206,338.048583984375,338.05322265625,47.895,41.802,58.051,3404.1655,3366.62046212121,1357,48,1
"CP0300",353.090667779268,353.090179443359,353.090911865234,47.895,44.848,49.927,6805.86,6801.7968,2714,2713,1
"CP0301",411.049194096852,411.045715332031,411.053558349609,47.895,44.848,52.974,2369.74475,2318.58302631579,678,15,1
"CP0302",452.026102225804,452.018859863281,452.03173828125,46.878,44.848,49.927,2170.7646,2166.7014,1018,1017,1
"CP0303",471.00926333825,471.002105712891,471.016693115234,46.878,44.848,50.943,2089.56916666667,2053.82405388471,1018,32,1
"CP0304",104.070422436387,104.068977355957,104.071876525879,47.895,45.863,51.959,3141.472,3075.28035820896,1028,28,1
"CP0305",136.047786207393,136.045532226562,136.048812866211,47.895,45.863,50.943,17236.44,17217.0298507463,7210,361,1
"CP0306",151.047830969933,151.046264648438,151.049774169922,46.878,44.848,50.943,3291.3,3279.38496240601,1018,66,1
"CP0307",164.028175289348,164.026351928711,164.029983520508,45.863,41.802,50.943,5146.383,5095.58416030534,1898,75,1
"CP0308",164.116521907516,164.114715576172,164.116821289062,46.878,44.848,50.943,3574.7175,3563.47077380952,2035,245,1
"CP0309",178.006546287952,178.004669189453,178.008422851562,47.895,43.834,50.943,2260.662,2227.10266950959,1018,45,1
"CP0310",179.00446737118,179.001083374023,179.008651733398,48.911,45.863,50.943,2181.352,2177.288,997,996,1
"CP0311",184.09376607048,184.092025756836,184.097732543945,46.878,43.834,53.991,12629.2138,12530.0341315789,7214,196,1
"CP0312",229.127817981747,229.125885009766,229.132690429688,47.895,45.863,50.943,5920.232,5916.168,2622,2621,1
"CP0313",238.095087427965,238.091812133789,238.098373413086,47.895,45.863,52.974,2849.47928571428,2794.66848614072,1018,27,1
"CP0314",241.028825521927,241.025741577148,241.030090332031,48.911,42.818,56.019,2529.51469230769,2293.34735164835,819,13,1
"CP0315",249.105779319262,249.105178833008,249.109664916992,47.895,45.863,50.943,6132.576,5906.63323076923,3933,20,1
"CP0316",259.112016884329,259.108764648438,259.115112304688,47.895,42.818,50.943,1372.109375,1349.98325892857,339,30,1
"CP0317",260.073600095581,260.070953369141,260.078399658203,47.895,41.802,58.051,4988.443,4814.98797932331,2035,52,1
"CP0318",262.012734727331,262.010772705078,262.013671875,46.878,43.834,50.943,2529.78842857143,2352.07106444683,1018,20,1
"CP0319",271.96285126426,271.962371826172,271.963012695312,46.878,42.818,50.943,4695.234375,4684.08558238636,1519,178,1
"CP0320",277.122681192985,277.118255615234,277.125793457031,47.895,45.863,50.943,2520.696,2498.344,678,26,1
"CP0321",284.083405025243,284.08154296875,284.084442138672,47.895,45.863,52.974,3068.90442857143,3032.85666204691,1018,28,1
"CP0322",284.123456002069,284.120147705078,284.124877929688,47.895,45.863,52.974,1365.312,1285.62028144989,339,10,1
"CP0323",310.057586004402,310.054809570312,310.061767578125,47.895,45.863,50.943,3540.76,3523.65480597015,1357,79,1
"CP0324",318.083029962878,318.079498291016,318.087615966797,47.895,45.863,52.974,2122.12557142857,2070.11975053305,678,16,1
"CP0325",333.057546177779,333.052307128906,333.060089111328,48.911,45.863,52.974,2460.406,2436.57126226013,1108,68,1
"CP0326",343.122479340002,343.118743896484,343.126525878906,48.911,45.863,52.974,1834.638,1762.49698081023,483,13,1
"CP0327",349.11852512377,349.117462158203,349.123291015625,47.895,45.863,55.005,3639.53177777778,3609.92261359867,2035,86,1
"CP0328",350.048467786967,350.047637939453,350.052368164062,47.895,45.863,52.974,2045.93628571428,2038.99964925373,678,92,1
"CP0329",359.092052247996,359.090026855469,359.095977783203,47.895,45.863,51.959,2250.44,2240.75008955224,1018,133,1
"CP0330",376.070491987053,376.069274902344,376.074768066406,47.895,45.863,50.943,3633.216,3617.9911641791,1639,99,1
"CP0331",394.070044014243,394.064514160156,394.073577880859,46.878,42.818,50.943,2355.234375,2309.63815789474,1018,57,1
"CP0332",454.150647430026,454.148315429688,454.1513671875,47.895,45.863,52.974,2281.61514285714,2257.96234968017,678,22,1
"CP0333",471.056067670701,471.054229736328,471.059600830078,47.895,45.863,52.974,1289.12271428571,1281.73121641791,339,38,1
"CP0334",556.994427975725,556.993347167969,556.9990234375,46.878,43.834,50.943,5040.281,4986.03574113856,2714,92,1
"CP0335",593.102459479914,593.089416503906,593.109130859375,47.895,45.863,50.943,1230.376,1226.312,339,338,1
"CP0336",169.985128625886,169.984146118164,169.987548828125,46.878,41.802,51.959,5976.3788,5916.14542790698,1357,67,1
"CP0337",193.153727302563,193.152770996094,193.158645629883,47.895,45.863,50.943,22791.928,22592.3565714286,12212,153,1
"CP0338",202.417621405632,202.415115356445,202.419296264648,46.878,42.818,52.974,6105.7872,5856.1958060606,1387,19,1
"CP0339",220.065734600581,220.06413269043,220.06867980957,46.878,43.834,51.959,10018.125,9900.01242897727,3053,71,1
"CP0340",223.092169152552,223.090118408203,223.094314575195,47.895,43.834,51.959,6268.4375,6030.80398787313,2035,34,1
"CP0341",225.132771129914,225.130645751953,225.135009765625,48.911,46.878,51.959,2660.4116,2656.3468,1147,1146,1
"CP0342",241.101672490602,241.100250244141,241.102493286133,47.895,45.863,51.959,8164.57600000001,8141.93371428572,3392,244,1
"CP0343",245.075153248342,245.073135375977,245.077682495117,46.878,36.722,58.051,7429.60166666667,7058.73823809524,2035,38,1
"CP0344",249.047147013117,249.046829223633,249.047271728516,47.895,45.863,51.959,2020.824,2015.744,678,677,1
"CP0345",253.970297553477,253.966552734375,253.973159790039,48.911,46.878,51.959,2274.2556,2261.06758222222,983,94,1
"CP0346",257.074375697545,257.070556640625,257.075500488281,49.927,46.878,52.974,1979.168,1964.5677037037,806,69,1
"CP0347",257.146607818509,257.145721435547,257.147979736328,46.878,43.834,51.959,9886.09375,9698.28776041667,3702,29,1
"CP0348",268.101877645766,268.098205566406,268.105163574219,48.911,45.863,52.974,2647.32371428571,2541.09408163265,806,19,1
"CP0349",275.09426383342,275.088684082031,275.097412109375,47.895,43.834,52.974,5123.47777777777,4963.28725146198,1357,27,1
"CP0350",275.951512906349,275.948516845703,275.955993652344,48.911,46.878,51.959,1498.895,1492.33110074074,492,56,1
"CP0351",291.117352107121,291.114837646484,291.122100830078,47.895,45.863,51.959,2532.888,2510.39085714286,1018,61,1
"CP0352",320.144908640817,320.143493652344,320.146728515625,48.911,46.878,51.959,1775.3014,1771.2366,554,553,1
"CP0353",326.114779719128,326.113342285156,326.115905761719,48.911,46.878,51.959,1826.1114,1811.89965481482,644,32,1
"CP0354",327.07517573708,327.070587158203,327.080291748047,47.895,45.863,51.959,2185.416,2128.81028571429,678,16,1
"CP0355",339.159866061453,339.158416748047,339.161224365234,48.911,46.878,51.959,2398.232,2394.1672,1219,1218,1
"CP0356",340.104953998633,340.098175048828,340.111175537109,47.895,45.863,52.974,4832.43242857143,4794.55546938775,1802,77,1
"CP0357",350.105799625764,350.103210449219,350.108428955078,47.895,45.863,51.959,3698.24,3647.78119402985,1147,27,1
"CP0358",361.142005924394,361.135803222656,361.146728515625,48.911,46.878,53.991,2192.83628571429,2087.01226530612,665,14,1
"CP0359",385.120759291124,385.118591308594,385.123504638672,46.878,43.834,51.959,5030.390625,5023.28125,2035,2034,1
"CP0360",434.02944049761,434.018798828125,434.036437988281,47.895,45.863,51.959,3576.32,3571.24,1147,1146,1
"CP0361",458.187645032363,458.184783935547,458.190856933594,49.927,46.878,52.974,3096.768,3088.67762962963,997,76,1
"CP0362",476.13629750429,476.132476806641,476.141571044922,47.895,44.848,51.959,4961.44628571429,4935.59921374866,1696,74,1
"CP0363",481.021903053774,481.016906738281,481.026947021484,49.927,46.878,53.991,1278.30771428571,1259.43003809524,328,16,1
"CP0364",499.032597932643,499.027160644531,499.033599853516,46.878,44.848,50.943,10859.2583333333,10813.2479573935,6106,209,1
"CP0365",614.091878636814,614.088836669922,614.097534179688,48.911,45.863,52.974,2955.12842857143,2942.33924200426,805,83,1
"CP0366",614.100255238579,614.097534179688,614.102935791016,47.895,45.863,52.974,2951.065,2926.81330597015,1017,77,1
"CP0367",115.036071044305,115.033958435059,115.037002563477,48.911,45.863,55.005,2824.878,2690.21488888889,672,20,1
"CP0368",141.063854833576,141.062942504883,141.06494140625,50.943,35.705,69.225,3392.6303030303,3376.6683982684,674,126,1
"CP0369",160.033453565818,160.032806396484,160.036743164062,48.911,45.863,52.974,9624.23057142857,9582.51978038379,3545,141,1
"CP0370",163.059465416703,163.056335449219,163.061737060547,48.911,45.863,52.974,3038.42871428571,2914.34902040816,806,15,1
"CP0371",163.115177570873,163.11376953125,163.115875244141,46.878,44.848,50.943,24434.855,24291.8287218045,13908,209,1
"CP0372",165.073571875601,165.071899414062,165.07698059082,50.943,47.895,53.991,2833.624,2692.38505882353,873,23,1
"CP0373",174.11173536884,174.110214233398,174.113830566406,49.927,46.878,52.974,10853.928,10766.1165714286,4833,94,1
"CP0374",204.08542798144,204.084487915039,204.088180541992,49.927,47.895,52.974,2628.8904,2548.10442352941,967,20,1
"CP0375",214.005511480906,214.005020141602,214.007080078125,46.878,42.818,50.943,8401.25,8352.19763835878,3053,106,1
"CP0376",219.171171466769,219.168594360352,219.174499511719,49.927,47.895,53.991,1953.768,1844.548,554,12,1
"CP0377",225.033869763785,225.032897949219,225.035308837891,45.863,41.802,49.927,11802.578125,11633.5036975191,7214,144,1
"CP0378",234.098632584175,234.094177246094,234.102676391602,48.911,46.878,52.974,3105.912,3039.71395555555,1108,30,1
"CP0379",245.015280014142,245.013565063477,245.019653320312,50.943,47.895,52.974,3117.4902,3080.4135,1128,34,1
"CP0380",263.085713151144,263.082305908203,263.087097167969,46.878,43.834,50.943,15726.1235714286,15586.6363744589,6170,104,1
