"","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample"
"CP0235",532.679804421446,532.649963378906,532.695892333984,40.508,37.555,44.445,5198.01285714286,5192.10714285714,1278,1277,1
"CP0236",536.675803982708,536.654449462891,536.688842773438,41.493,37.555,44.445,2704.81714285714,2698.91142857143,905,904,1
"CP0237",540.652481457791,540.650970458984,540.68896484375,40.508,37.555,44.445,7112.44857142857,7106.54285714286,1621,1620,1
"CP0238",542.718718239327,542.706034342448,542.730682373047,41.493,37.555,44.445,3121.17,3115.26428571429,1065,1064,1
"CP0239",548.648203757957,548.633850097656,548.670471191406,40.508,37.555,44.445,7839.83571428571,7833.93,2258,2257,1
"CP0240",554.654242533821,554.639221191406,554.657257080078,40.508,37.555,44.445,4490.31142857143,4484.40571428571,1318,1317,1
"CP0241",556.69571291771,556.68017578125,556.713195800781,40.508,35.588,44.445,2616.75144444444,2601.25169444444,688,68,1
"CP0242",564.693761070999,564.681091308594,564.711486816406,41.493,37.555,44.445,2823.91571428571,2818.01,831,830,1
"CP0243",576.641025713985,576.631439208984,576.687866210938,40.508,37.555,44.445,3188.10142857143,3182.19571428571,745,744,1
"CP0244",578.64466332155,578.639831542969,578.670654296875,40.508,37.555,44.445,3916.47285714286,3910.56714285714,954,953,1
"CP0245",586.642029323817,586.609924316406,586.666656494141,40.508,37.555,44.445,4780.67571428571,4774.77,1113,1112,1
"CP0246",588.640159003405,588.595794677734,588.687072753906,40.508,37.555,44.445,4578.89714285714,4572.99142857143,1196,1195,1
"CP0247",594.616020550163,594.589762369792,594.644897460938,41.493,37.555,44.445,2629.02714285714,2623.12142857143,799,798,1
"CP0248",598.680778844438,598.661529541016,598.696960449219,40.508,37.555,44.445,3016.83571428571,3010.93,852,173,1
"CP0249",600.663509032735,600.643188476562,600.695556640625,41.493,37.555,44.445,3596.58,3590.67428571429,1065,1064,1
"CP0250",602.618805375958,602.60791015625,602.65673828125,40.508,37.555,44.445,3853.47857142857,3847.57285714286,986,985,1
"CP0251",602.681456900772,602.666564941406,602.696624755859,41.493,35.588,44.445,3388.29455555556,3381.40577777778,1065,680,1
"CP0252",604.681778078359,604.667816162109,604.721862792969,41.493,35.588,44.445,2423.86566666667,2416.97688888889,946,945,1
"CP0253",614.681957736427,614.674051920573,614.729125976562,41.493,35.588,47.398,3477.06083333333,3469.1875,799,129,1
"CP0254",616.592335073794,616.584228515625,616.639404296875,40.508,37.555,44.445,4481.45285714286,4475.54714285714,1434,1433,1
"CP0255",626.688146121218,626.669494628906,626.707845052083,41.493,37.555,44.445,2596.54571428571,2590.64,852,851,1
"CP0256",632.658264607769,632.640441894531,632.689025878906,40.508,37.555,46.414,3794.605,3787.71466666667,986,292,1
"CP0257",644.565077002019,644.547729492188,644.576110839844,40.508,37.555,44.445,2200.86285714286,2194.95714285714,758,757,1
"CP0258",646.607989877063,646.589660644531,646.658203125,40.508,37.555,44.445,3010.93,3005.02428571429,799,798,1
"CP0259",648.632831016008,648.619506835938,648.667816162109,41.493,37.555,44.445,3684.18142857143,3678.27571428571,1060,1059,1
"CP0260",650.61995638179,650.614990234375,650.669677734375,40.508,37.555,44.445,2735.33,2729.42428571429,716,228,1
"CP0261",652.563872239975,652.514099121094,652.605773925781,40.508,36.572,44.445,3614.691125,3605.44995121951,1167,248,1
"CP0262",656.569230286001,656.566955566406,656.59619140625,40.508,37.555,44.445,3702.88285714286,3696.97714285714,986,985,1
"CP0263",718.673125335522,718.647806803385,718.697387695312,41.493,37.555,46.414,3015.99733333333,3009.107,904,225,1
"CP0264",726.571146926347,726.538360595703,726.614929199219,40.508,37.555,44.445,3478.46571428571,3472.56,1021,652,1
"CP0265",132.920138878645,132.919540405273,132.921249389648,40.508,37.555,45.429,5038.37575,5031.486,1367,1366,1
"CP0266",148.979504098199,148.967193603516,148.98274230957,42.477,29.681,47.398,10638.0742222222,10625.4306540199,3099,718,1
"CP0267",226.929661668698,226.921463012695,226.944633483887,41.493,36.572,45.429,9514.38622222222,9334.88435555556,3514,179,1
"CP0268",256.857301594116,256.849548339844,256.869415283203,40.508,32.635,49.367,20130.5644705882,20086.5881759763,4876,779,1
"CP0269",284.880424851868,284.863616943359,284.892486572266,41.493,36.572,45.429,6120.187,6098.0445,2236,404,1
"CP0270",292.939145360861,292.933227539062,292.945556640625,42.477,31.651,50.35,1943.71184210526,1904.41006125971,699,125,1
"CP0271",292.951293880929,292.945556640625,292.957397460938,42.477,32.635,50.35,2224.21666666667,2136.16975609756,743,73,1
"CP0272",296.849198838812,296.836242675781,296.856735229492,41.493,33.62,50.35,6221.59176470588,6209.78235294118,2023,770,1
"CP0273",314.814835086786,314.808441162109,314.830017089844,40.508,36.572,45.429,12153.7722222222,12145.8993333333,2637,2636,1
"CP0274",317.967421186143,317.959518432617,317.969604492188,43.46,40.508,48.383,1711.828125,1688.57517224409,962,75,1
"CP0275",366.825751474132,366.806976318359,366.829956054688,42.477,36.572,48.383,2394.68025,2339.673375,639,21,1
"CP0276",462.755870950633,462.732635498047,462.772094726562,41.493,35.588,45.429,3232.7685,3223.9116,958,368,1
"CP0277",464.773803921794,464.741516113281,464.778518676758,41.493,37.555,45.429,2920.26975,2913.38,746,745,1
"CP0278",468.788901834878,468.751647949219,468.799270629883,42.477,33.62,51.334,3237.72555555556,3223.22791869919,1224,148,1
"CP0279",484.766248422995,484.759017944336,484.777923583984,42.477,37.555,45.429,2404.52275,2398.24229761905,1118,99,1
"CP0280",486.753702567907,486.750274658203,486.762954711914,42.477,37.555,45.429,3099.40325,3092.5135,1278,1277,1
"CP0281",492.677537584211,492.644470214844,492.697311401367,40.508,37.555,45.429,7841.51975,7834.63,2204,2203,1
"CP0282",508.724240469004,508.706787109375,508.761169433594,42.477,37.555,45.429,3410.42625,3403.5365,1065,1064,1
"CP0283",518.687139035303,518.670084635417,518.725036621094,41.493,37.555,45.429,3942.9055,3936.01575,1065,1064,1
"CP0284",528.69540962351,528.660217285156,528.730590820312,40.508,37.555,45.429,4560.03025,4553.1405,1526,1525,1
"CP0285",534.697199820115,534.691162109375,534.709197998047,40.508,37.555,45.429,3340.5445,3333.65475,700,486,1
"CP0286",534.759430570275,534.746419270833,534.768575032552,42.477,37.555,47.398,2315.0736,2288.93677438017,905,89,1
"CP0287",536.707680328069,536.701629638672,536.744445800781,41.493,37.555,45.429,2852.3565,2840.16273611111,1171,59,1
"CP0288",546.638908928073,546.609069824219,546.661956787109,40.508,37.555,45.429,4899.5965,4892.70675,1692,1691,1
"CP0289",554.756681251223,554.738464355469,554.765625,41.493,33.62,45.429,2549.75991666667,2538.935,1118,518,1
"CP0290",574.774843932238,574.745483398438,574.782735188802,43.46,36.572,49.367,2968.44,2919.70817065288,1012,140,1
"CP0291",578.710385626816,578.699279785156,578.750305175781,42.477,36.572,58.228,4811.56945454545,4789.20919438285,1438,80,1
"CP0292",594.71205174764,594.700073242188,594.765502929688,42.477,37.555,45.429,2255.901,2249.01125,1065,1064,1
"CP0293",596.622755519494,596.611206054688,596.653106689453,40.508,37.555,45.429,4063.96825,4057.0785,954,953,1
"CP0294",712.537220994263,712.473754882812,712.5751953125,40.508,36.572,46.414,2441.8002,2431.79016585366,613,91,1
"CP0295",724.549812598864,724.542755126953,724.558319091797,40.508,34.604,45.429,3746.43409090909,3736.52969208211,1109,223,1
"CP0296",794.453825043393,794.396240234375,794.497894287109,40.508,27.712,52.318,3268.66104,3253.87343414634,1113,277,1
"CP0297",129.016464812903,129.009201049805,129.018646240234,43.46,39.523,46.414,3541.974,3520.19143220339,1049,145,1
"CP0298",129.015017765435,129.009674072266,129.018951416016,36.572,31.651,39.523,2492.472,2467.58847457627,804,111,1
"CP0299",133.049981108391,133.049575805664,133.051681518555,44.445,41.493,46.414,1907.3796,1900.52095625,743,155,1
"CP0300",134.917639960853,134.916870117188,134.925216674805,40.508,34.604,46.414,4017.36833333333,4005.55833333333,1145,271,1
"CP0301",146.97631768998,146.972351074219,146.982727050781,41.493,36.572,46.414,27354.8548,27309.23713,10448,1512,1
"CP0302",172.013409396426,172.012756347656,172.014389038086,43.46,41.493,46.414,2082.5672,2078.6304,1005,1004,1
"CP0303",200.890184285673,200.885192871094,200.898506164551,41.493,35.588,47.398,9651.7225,9622.35623655914,2609,191,1
"CP0304",208.948578114393,208.943252563477,208.957473754883,42.477,37.555,46.414,4119.435,3689.87193333333,1651,38,1
"CP0305",213.009232588176,213.005485534668,213.01293182373,43.46,41.493,46.414,1272.5706,1250.14929375,569,55,1
"CP0306",250.093037056592,250.091430664062,250.102630615234,38.539,33.62,42.477,3587.085,3521.45608196721,1338,61,1
"CP0307",270.092288766667,270.084930419922,270.102920532227,42.477,39.523,46.414,5974.497,5948.21275714286,2396,196,1
"CP0308",274.927213197203,274.925872802734,274.928924560547,43.46,38.539,46.414,3687.46875,3681.5625,1618,257,1
"CP0309",283.096244923262,283.091354370117,283.109436035156,44.445,41.493,46.414,1282.4126,1278.4758,810,326,1
"CP0310",318.804093642432,318.798858642578,318.81608581543,40.508,34.604,46.414,7219.84666666667,7210.98916666667,1604,637,1
"CP0311",338.950850877058,338.931549072266,338.964508056641,43.46,28.697,63.15,1886.05565714286,1740.87268388571,545,53,1
"CP0312",390.846099945194,390.836364746094,390.859909057617,42.477,38.539,48.383,2731.71,2643.192752,1331,91,1
"CP0313",404.804662370213,404.790802001953,404.822647094727,42.477,37.555,48.383,3678.56690909091,3663.56330205279,1049,190,1
"CP0314",448.81924828309,448.798553466797,448.847244262695,41.493,5.074,49.367,2851.48491111111,2615.05713243728,1171,109,1
"CP0315",464.863482578823,464.845062255859,464.889434814453,43.46,39.523,46.414,1550.475,1504.58187755102,830,82,1
"CP0316",481.666686214287,481.654052734375,481.722351074219,43.46,37.555,46.414,2373.22766666667,2365.353,1196,1195,1
"CP0317",482.66271431635,482.652633666992,482.677749633789,40.508,37.555,45.429,5999.988,5992.114,1749,1748,1
"CP0318",482.693273452614,482.676890055339,482.697123209635,40.508,37.555,46.414,8117.797,8109.92233333333,2226,2225,1
"CP0319",526.757762439434,526.731384277344,526.762176513672,42.477,37.555,46.414,3196.13033333333,3188.25566666667,1118,1117,1
"CP0320",554.810920545177,554.800567626953,554.848571777344,42.477,37.555,48.383,2449.09672727273,2398.38262276306,1224,129,1
"CP0321",151.026382127924,151.024459838867,151.031227111816,44.445,41.493,47.398,1981.1275,1957.56132161458,579,44,1
"CP0322",168.96193281455,168.956436157227,168.965698242188,42.477,37.555,47.398,7103.6931,7071.75891532258,2715,255,1
"CP0323",194.987551732853,194.984771728516,194.988830566406,43.46,40.508,49.367,2540.56433333333,2531.8835984252,1093,204,1
"CP0324",210.952213259625,210.946441650391,210.963119506836,43.46,41.493,47.398,947.7525,936.926666666667,568,86,1
"CP0325",218.030318568317,218.019905090332,218.034622192383,42.477,36.572,47.398,4150.29472727273,3991.22966584767,1012,33,1
"CP0326",220.01921562905,220.016143798828,220.020629882812,44.445,42.477,47.398,2717.3762,2708.49551162791,1234,152,1
"CP0327",252.919277223366,252.916275024414,252.929641723633,34.604,29.681,38.539,1449.75933333333,1435.44337373737,541,112,1
"CP0328",252.959070359005,252.942962646484,252.966115315755,43.46,38.539,47.398,3898.94433333333,3815.22678333333,1487,137,1
"CP0329",252.96719670749,252.962295532227,252.968063354492,35.588,31.651,38.539,2084.112,2019.0204,526,48,1
"CP0330",260.851653527306,260.842895507812,260.874496459961,40.508,34.604,46.414,7546.59,7475.04928472222,1490,82,1
"CP0331",269.087219868055,269.0693359375,269.09846496582,42.477,30.666,54.289,52973.5932083333,52779.1956041667,21888,1498,1
"CP0332",280.978093578449,280.962066650391,280.986633300781,43.46,12.947,68.072,4836.234375,2332.94140625,1065,54,1
"CP0333",282.951982005823,282.938079833984,282.957092285156,43.46,37.555,49.367,3029.778,2884.14588333333,958,52,1
"CP0334",313.442059789385,313.438720703125,313.444213867188,44.445,42.477,47.398,1763.6864,1759.7496,1273,1272,1
"CP0335",322.83444553772,322.821533203125,322.844192504883,41.493,35.588,46.414,8517.10945454546,8507.26763636364,3600,796,1
"CP0336",340.908590110317,340.891098022461,340.920806884766,42.477,27.712,54.289,2643.91933333333,2125.5694,656,19,1
"CP0337",359.126426851656,359.114990234375,359.136993408203,44.445,40.508,49.367,2759.08633333333,2654.525525,964,32,1
"CP0338",576.72049438862,576.703694661458,576.782409667969,42.477,36.572,47.398,2181.93109090909,2172.08927272727,918,917,1
"CP0339",592.758189957081,592.708892822266,592.772521972656,42.477,37.555,47.398,2492.2476,2473.24425967742,958,158,1
"CP0340",624.70260237039,624.690954589844,624.740600585938,41.493,37.555,47.398,3558.2445,3549.3858,1004,278,1
"CP0341",792.472667068905,792.409423828125,792.5380859375,40.508,28.697,50.35,3807.97531818182,3794.26757221408,1399,354,1
"CP0342",161.043384581346,161.041961669922,161.045562744141,45.429,41.493,50.35,1642.48144444444,1553.91144444444,595,38,1
"CP0343",203.013646995745,203.008338928223,203.020950317383,41.493,35.588,48.383,4380.81115384615,4220.38153846154,1118,82,1
"CP0344",226.968107161742,226.953308105469,226.979705810547,43.46,8.026,73.98,2586.97182089552,2209.74479008185,692,64,1
"CP0345",238.034035783289,238.02766418457,238.043151855469,45.429,42.477,48.383,1324.91266666667,1301.28866666667,540,32,1
"CP0346",470.700038041814,470.664367675781,470.732788085938,40.508,37.555,48.383,3560.44327272727,3550.59963636364,1209,386,1
"CP0347",510.741710190792,510.723922729492,510.775848388672,42.477,37.555,48.383,2772.95236363636,2763.10872727273,745,744,1
"CP0348",241.036042715757,241.02717590332,241.055587768555,43.46,37.555,49.367,1917.48133333333,1841.37764041995,745,49,1
"CP0349",335.050326511903,335.046722412109,335.062301635742,43.46,40.508,49.367,2147.81533333333,2063.2453837535,918,42,1
"CP0350",537.925077470954,537.900360107422,537.939676920573,45.429,40.508,50.35,3483.0838,3400.86341451613,1158,71,1
"CP0351",782.506615084579,782.487121582031,782.548767089844,40.508,36.572,45.429,3284.96288888889,3274.60591308244,905,274,1
"CP0352",946.695839488329,946.662658691406,946.704650878906,45.429,38.539,51.334,5243.98153846154,5227.39803113553,1020,203,1
"CP0353",216.968518042282,216.963500976562,216.969772338867,44.445,38.539,49.367,4660.96181818182,4637.429375,1836,223,1
"CP0354",258.993249308093,258.98681640625,259.001327514648,43.46,35.588,52.318,3589.07705882353,3375.08067647059,1277,67,1
"CP0355",322.945050454553,322.93310546875,322.949966430664,44.445,38.539,50.35,2769.6795,2724.21176367187,887,87,1
"CP0356",340.948008806454,340.941955566406,340.956985473633,44.445,38.539,50.35,2283.46,2163.07865384615,579,12,1
"CP0357",358.907828846593,358.897445678711,358.923965454102,43.46,38.539,49.367,3292.69636363636,3142.58090909091,1442,89,1
"CP0358",368.883147735441,368.860565185547,368.893829345703,42.477,36.572,48.383,4845.46275,4622.1856375,1810,116,1
"CP0359",377.089503298635,377.080047607422,377.100799560547,43.46,39.523,49.367,3105.782,2967.40118032787,962,35,1
"CP0360",396.910026563639,396.893676757812,396.947570800781,43.46,33.62,52.318,1925.894,1860.04418483216,602,54,1
"CP0361",426.810270983195,426.789581298828,426.839263916016,42.477,37.555,48.383,2989.51236363636,2881.23236363636,1064,72,1
"CP0362",600.740423935637,600.726501464844,600.768524169922,42.477,37.555,48.383,4098.89018181818,4080.26602181818,1437,371,1
"CP0363",662.69568157708,662.656311035156,662.738586425781,41.493,37.555,47.398,3681.282,3671.439,1117,1033,1
"CP0364",103.040055399295,103.039833068848,103.043098449707,44.445,40.508,50.35,10993.514,10912.1431338583,5620,396,1
"CP0365",130.050807987492,130.041442871094,130.056480407715,45.429,39.523,50.35,2645.72509090909,2543.35272505543,926,41,1
"CP0366",150.017755115379,150.003524780273,150.020584106445,44.445,34.604,55.273,1611.19776190476,1595.32692261905,525,117,1
"CP0367",199.037060190292,199.035186767578,199.037704467773,44.445,41.493,49.367,5174.20225,5162.39125,2011,523,1
"CP0368",240.876660594443,240.862663269043,240.886444091797,43.46,10.98,77.918,6919.22355882353,6366.98505882353,1650,126,1
"CP0369",351.915239115853,351.904098510742,351.928405761719,46.414,40.508,51.334,1753.812,1707.67847727273,510,66,1
"CP0370",355.882031855853,355.869476318359,355.886047363281,46.414,43.46,51.334,2168.30275,2145.9110625,673,69,1
"CP0371",367.884772498857,367.867309570312,367.899063110352,46.414,40.508,52.318,6173.6775,6004.25320833333,1524,85,1
"CP0372",380.902407632241,380.874114990234,380.914505004883,44.445,34.604,54.289,3240.151,3046.07770528455,1049,66,1
"CP0373",486.848786558503,486.829956054688,486.870849609375,44.445,39.523,50.35,2012.83772727273,1941.0422928465,743,96,1
"CP0374",507.825659567983,507.804992675781,507.847549438477,44.445,20.819,54.289,3014.26882352941,2905.43930176949,532,80,1
"CP0375",512.842414061551,512.825561523438,512.876220703125,44.445,39.523,50.35,2308.11954545455,2225.14074076704,733,64,1
"CP0376",604.779921962979,604.752563476562,604.796844482422,44.445,38.539,51.334,4488.09230769231,4446.50855769231,771,176,1
"CP0377",718.755347754864,718.749938964844,718.784423828125,45.429,39.523,51.334,7998.99975,7836.92908778626,1821,21,1
"CP0378",908.731448683415,908.674397786458,908.748443603516,45.429,39.523,51.334,4318.889,4307.11705753968,926,250,1
"CP0379",375.868406555825,375.862670898438,375.887939453125,46.414,42.477,52.318,1991.8184,1913.87768,520,41,1
"CP0380",408.872002227937,408.841278076172,408.881540934245,45.429,26.727,64.135,3984.93642105263,3652.41744736842,748,29,1
