,exid,precursor_mz,precursor_rt,precursor_intensity,mz,intensity
2,397,153.099084666613,348.526,2301,108.90563545450195,186.0
3,397,153.099084666613,348.526,2301,114.05417526577371,186.0
4,397,153.099084666613,348.526,2301,114.09184103208038,256.0
0,398,153.098790464763,341.394,2388,59.05928539452841,256.0
1,398,153.098790464763,341.394,2388,72.04746676138402,186.0
2,398,153.098790464763,341.394,2388,72.08219430423206,396.0
3,398,153.098790464763,341.394,2388,98.09623904422334,256.0
4,398,153.098790464763,341.394,2388,98.97560618377196,279.0
5,398,153.098790464763,341.394,2388,114.08934246583179,209.0
0,399,511.21192477433505,345.47,7407,72.08178007242734,186.0
1,399,511.21192477433505,345.47,7407,114.0934025685241,646.0
2,399,511.21192477433505,345.47,7407,131.11786878529495,7729.0
3,399,511.21192477433505,345.47,7407,132.1212502160185,795.0
0,400,115.094516578097,348.526,9205,39.02550858912449,338.0
1,400,115.094516578097,348.526,9205,39.032558753440895,216.0
2,400,115.094516578097,348.526,9205,43.02236321257032,8382.0
3,400,115.094516578097,348.526,9205,43.057530170604636,584.0
4,400,115.094516578097,348.526,9205,44.023699624298175,381.0
5,400,115.094516578097,348.526,9205,44.051782987738065,341.0
6,400,115.094516578097,348.526,9205,45.01951689230901,163.0
7,400,115.094516578097,348.526,9205,53.03918166402778,282.0
8,400,115.094516578097,348.526,9205,55.05722222773351,5823.0
9,400,115.094516578097,348.526,9205,56.05924607162219,188.0
10,400,115.094516578097,348.526,9205,60.04615612778704,3388.0
11,400,115.094516578097,348.526,9205,70.06716749812603,938.0
12,400,115.094516578097,348.526,9205,71.86150317743862,396.0
13,400,115.094516578097,348.526,9205,72.05056592165766,1377.0
14,400,115.094516578097,348.526,9205,72.08170131165261,55076.0
15,400,115.094516578097,348.526,9205,72.43423874548773,157.0
16,400,115.094516578097,348.526,9205,72.55554701158815,152.0
17,400,115.094516578097,348.526,9205,73.04902876620258,437.0
18,400,115.094516578097,348.526,9205,73.08640881102939,2988.0
19,400,115.094516578097,348.526,9205,114.09033428203425,11325.0
20,400,115.094516578097,348.526,9205,115.09300635404621,1548.0
21,400,115.094516578097,348.526,9205,131.11782673931893,1366.0
22,400,115.094516578097,348.526,9205,132.11958752327638,163.0
0,401,115.095043966749,342.413,7822,30.041681319000002,238.0
1,401,115.095043966749,342.413,7822,39.025934380710794,538.0
2,401,115.095043966749,342.413,7822,42.89059063558367,188.0
3,401,115.095043966749,342.413,7822,43.022801066146286,14437.0
4,401,115.095043966749,342.413,7822,43.05796812396785,428.0
5,401,115.095043966749,342.413,7822,44.02414027842979,387.0
6,401,115.095043966749,342.413,7822,44.05315998811845,403.0
7,401,115.095043966749,342.413,7822,53.04169881489104,311.0
8,401,115.095043966749,342.413,7822,55.05768880970415,11305.0
9,401,115.095043966749,342.413,7822,56.062883214387355,337.0
10,401,115.095043966749,342.413,7822,60.047725026088365,6687.0
11,401,115.095043966749,342.413,7822,61.04767408290832,163.0
12,401,115.095043966749,342.413,7822,70.06647726626731,941.0
13,401,115.095043966749,342.413,7822,71.8619959114219,647.0
14,401,115.095043966749,342.413,7822,72.04626940914811,2677.0
15,401,115.095043966749,342.413,7822,72.08219430423206,81113.0
16,401,115.095043966749,342.413,7822,72.35791598821348,208.0
17,401,115.095043966749,342.413,7822,72.42152647036805,306.0
18,401,115.095043966749,342.413,7822,72.86156174998825,163.0
19,401,115.095043966749,342.413,7822,73.04831722224934,598.0
20,401,115.095043966749,342.413,7822,73.0869029594488,6752.0
21,401,115.095043966749,342.413,7822,113.74004767449318,279.0
22,401,115.095043966749,342.413,7822,114.09084920593901,18027.0
23,401,115.095043966749,342.413,7822,115.09503463159254,2871.0
24,401,115.095043966749,342.413,7822,116.09754011779278,186.0
25,401,115.095043966749,342.413,7822,131.1167238467938,2664.0
26,401,115.095043966749,342.413,7822,132.12496393679217,256.0
0,402,442.264505147372,354.64,1213,131.11993405316142,1133.0
1,402,442.264505147372,354.64,1213,442.2616283722548,786.0
2,402,442.264505147372,354.64,1213,443.2589553796955,256.0
0,403,618.372151476957,365.847,922,618.3631663044182,1203.0
1,403,618.372151476957,365.847,922,619.3773367348914,405.0
0,404,132.120090512813,344.45099999999996,24243,30.03858870791974,189.0
1,404,132.120090512813,344.45099999999996,24243,39.028578126182836,484.0
2,404,132.120090512813,344.45099999999996,24243,43.022801066146286,14014.0
3,404,132.120090512813,344.45099999999996,24243,44.02414027842979,169.0
4,404,132.120090512813,344.45099999999996,24243,44.05315998811845,366.0
5,404,132.120090512813,344.45099999999996,24243,53.04169881489104,508.0
6,404,132.120090512813,344.45099999999996,24243,54.88929861691985,183.0
7,404,132.120090512813,344.45099999999996,24243,55.056642111930195,12092.0
8,404,132.120090512813,344.45099999999996,24243,56.05865843631915,362.0
9,404,132.120090512813,344.45099999999996,24243,60.046631924113484,6585.0
10,404,132.120090512813,344.45099999999996,24243,61.052082846071606,186.0
11,404,132.120090512813,344.45099999999996,24243,71.85960430122684,553.0
12,404,132.120090512813,344.45099999999996,24243,72.05225626982195,728.0
13,404,132.120090512813,344.45099999999996,24243,72.08219430423206,101773.0
14,404,132.120090512813,344.45099999999996,24243,72.3699158268483,156.0
15,404,132.120090512813,344.45099999999996,24243,72.39751923152194,152.0
16,404,132.120090512813,344.45099999999996,24243,73.04952287232047,593.0
17,404,132.120090512813,344.45099999999996,24243,73.08449105239055,6506.0
18,404,132.120090512813,344.45099999999996,24243,74.05364364592049,163.0
19,404,132.120090512813,344.45099999999996,24243,89.10777899477218,163.0
20,404,132.120090512813,344.45099999999996,24243,113.7355344386803,279.0
21,404,132.120090512813,344.45099999999996,24243,114.09084920593901,16783.0
22,404,132.120090512813,344.45099999999996,24243,115.09503463159254,3136.0
23,404,132.120090512813,344.45099999999996,24243,116.09602018472448,209.0
24,404,132.120090512813,344.45099999999996,24243,131.1183391154224,2653.0
25,404,132.120090512813,344.45099999999996,24243,132.11847816776088,211.0
0,405,132.119548576493,377.055,300,43.020857896993235,191.0
1,405,132.119548576493,377.055,300,43.031961471547035,361.0
2,405,132.119548576493,377.055,300,43.058801024985875,408.0
3,405,132.119548576493,377.055,300,44.05306534693594,2641.0
4,405,132.119548576493,377.055,300,54.03762121710791,371.0
5,405,132.119548576493,377.055,300,55.05652661310994,349.0
6,405,132.119548576493,377.055,300,58.06710273485423,868.0
7,405,132.119548576493,377.055,300,59.074340337829874,289.0
8,405,132.119548576493,377.055,300,60.04432087921653,368.0
9,405,132.119548576493,377.055,300,68.0501105803129,303.0
10,405,132.119548576493,377.055,300,69.04399323476056,163.0
11,405,132.119548576493,377.055,300,70.06751447235455,515.0
12,405,132.119548576493,377.055,300,72.04492481254951,209.0
13,405,132.119548576493,377.055,300,72.08324462949254,563.0
14,405,132.119548576493,377.055,300,73.04696246800451,1156.0
15,405,132.119548576493,377.055,300,77.03886173532983,279.0
16,405,132.119548576493,377.055,300,80.05040507677633,564.0
17,405,132.119548576493,377.055,300,81.04549363486117,9897.0
18,405,132.119548576493,377.055,300,81.06454364569672,201.0
19,405,132.119548576493,377.055,300,82.0505621924339,880.0
20,405,132.119548576493,377.055,300,83.06182447670872,759.0
21,405,132.119548576493,377.055,300,84.08186746037116,163.0
22,405,132.119548576493,377.055,300,87.05689955490924,186.0
23,405,132.119548576493,377.055,300,90.05553876089361,1515.0
24,405,132.119548576493,377.055,300,91.0582912783645,186.0
25,405,132.119548576493,377.055,300,93.05867794038316,163.0
26,405,132.119548576493,377.055,300,95.0601675919616,2261.0
27,405,132.119548576493,377.055,300,96.08065090831478,186.0
28,405,132.119548576493,377.055,300,107.05897637062924,303.0
29,405,132.119548576493,377.055,300,114.09213153456217,256.0
30,405,132.119548576493,377.055,300,118.08316805719726,447.0
31,405,132.119548576493,377.055,300,124.08677469578517,1719.0
32,405,132.119548576493,377.055,300,125.06766521411745,581.0
33,405,132.119548576493,377.055,300,132.07444637119866,617.0
34,405,132.119548576493,377.055,300,136.02182956034522,396.0
35,405,132.119548576493,377.055,300,142.09307990577108,372.0
0,406,145.096503819915,369.923,847,43.02091537555669,409.0
1,406,145.096503819915,369.923,847,43.05700727087664,479.0
2,406,145.096503819915,369.923,847,44.05499652413101,163.0
3,406,145.096503819915,369.923,847,55.057643834433456,260.0
4,406,145.096503819915,369.923,847,58.0661015517014,774.0
5,406,145.096503819915,369.923,847,59.065741778705316,189.0
6,406,145.096503819915,369.923,847,59.07549936670021,260.0
7,406,145.096503819915,369.923,847,60.044396722847395,338.0
8,406,145.096503819915,369.923,847,62.930094872105094,163.0
9,406,145.096503819915,369.923,847,70.06287780168343,326.0
10,406,145.096503819915,369.923,847,72.04740798467869,351.0
11,406,145.096503819915,369.923,847,72.08093785952782,1421.0
12,406,145.096503819915,369.923,847,73.0470519936356,948.0
13,406,145.096503819915,369.923,847,77.0426698778087,186.0
14,406,145.096503819915,369.923,847,78.98631970813967,186.0
15,406,145.096503819915,369.923,847,80.05176399218144,211.0
16,406,145.096503819915,369.923,847,81.0455914676804,1615.0
17,406,145.096503819915,369.923,847,84.08067493560785,186.0
18,406,145.096503819915,369.923,847,85.07440544087116,233.0
19,406,145.096503819915,369.923,847,86.0582697904747,279.0
20,406,145.096503819915,369.923,847,95.06027982063858,543.0
21,406,145.096503819915,369.923,847,96.08076417829777,163.0
22,406,145.096503819915,369.923,847,103.95695724809389,163.0
23,406,145.096503819915,369.923,847,106.9059004104605,186.0
24,406,145.096503819915,369.923,847,112.08214555153305,256.0
25,406,145.096503819915,369.923,847,114.09226305302354,424.0
26,406,145.096503819915,369.923,847,118.08790227706562,535.0
0,407,381.096793378367,347.50699999999995,3835,114.09038906061149,815.0
1,407,381.096793378367,347.50699999999995,3835,128.95272438741966,233.0
2,407,381.096793378367,347.50699999999995,3835,131.11625351745866,2404.0
3,407,381.096793378367,347.50699999999995,3835,132.11962877951163,163.0
0,408,72.0815914285164,347.50699999999995,4931,42.02714372346424,163.0
1,408,72.0815914285164,347.50699999999995,4931,42.03720373669224,3882.0
2,408,72.0815914285164,347.50699999999995,4931,72.08178007242734,669.0
3,408,72.0815914285164,347.50699999999995,4931,73.04790148677684,438.0
0,409,111.090865283417,347.50699999999995,3743,30.041370918864477,211.0
1,409,111.090865283417,347.50699999999995,3743,39.0273555511099,460.0
2,409,111.090865283417,347.50699999999995,3743,43.0224480380262,10101.0
3,409,111.090865283417,347.50699999999995,3743,43.05946628800555,505.0
4,409,111.090865283417,347.50699999999995,3743,44.02378447792202,233.0
5,409,111.090865283417,347.50699999999995,3743,44.053740384478616,381.0
6,409,111.090865283417,347.50699999999995,3743,45.019601752365894,233.0
7,409,111.090865283417,347.50699999999995,3743,53.04132056815153,331.0
8,409,111.090865283417,347.50699999999995,3743,55.05625939776023,7429.0
9,409,111.090865283417,347.50699999999995,3743,56.05827356675068,408.0
10,409,111.090865283417,347.50699999999995,3743,59.07190388424388,235.0
11,409,111.090865283417,347.50699999999995,3743,60.046238885774414,4912.0
12,409,111.090865283417,347.50699999999995,3743,70.06488548488417,722.0
13,409,111.090865283417,347.50699999999995,3743,71.86158202609701,519.0
14,409,111.090865283417,347.50699999999995,3743,72.04944731468656,2554.0
15,409,111.090865283417,347.50699999999995,3743,72.08178007242734,70686.0
16,409,111.090865283417,347.50699999999995,3743,73.04669584851496,554.0
17,409,111.090865283417,347.50699999999995,3743,73.08648716447564,4247.0
18,409,111.090865283417,347.50699999999995,3743,77.03983471795024,163.0
19,409,111.090865283417,347.50699999999995,3743,96.08316318535321,256.0
20,409,111.090865283417,347.50699999999995,3743,114.09038906061149,15105.0
21,409,111.090865283417,347.50699999999995,3743,115.09457377704516,2237.0
22,409,111.090865283417,347.50699999999995,3743,118.08600263235311,444.0
23,409,111.090865283417,347.50699999999995,3743,131.11625351745866,1604.0
24,409,111.090865283417,347.50699999999995,3743,136.02326632132468,279.0
0,410,356.88603291168096,353.621,611,46.06712589132591,259.0
1,410,356.88603291168096,353.621,611,59.06358161423509,907.0
2,410,356.88603291168096,353.621,611,89.05835754934809,186.0
3,410,356.88603291168096,353.621,611,128.94805155096861,186.0
4,410,356.88603291168096,353.621,611,149.02254809664126,256.0
5,410,356.88603291168096,353.621,611,154.08801799198542,233.0
6,410,356.88603291168096,353.621,611,182.08350582751095,403.0
7,410,356.88603291168096,353.621,611,204.11919918891437,163.0
0,411,356.883991883079,377.055,439,59.06241462852072,956.0
1,411,356.883991883079,377.055,439,106.90285911001902,233.0
2,411,356.883991883079,377.055,439,128.95454413733145,233.0
0,412,356.882768157019,363.81,291,46.06714459480312,209.0
1,412,356.882768157019,363.81,291,59.06362147685322,1036.0
2,412,356.882768157019,363.81,291,71.08679283612697,163.0
3,412,356.882768157019,363.81,291,89.05712003654524,209.0
4,412,356.882768157019,363.81,291,106.05143798944634,163.0
5,412,356.882768157019,363.81,291,106.90296186429474,209.0
6,412,356.882768157019,363.81,291,128.95302887376647,209.0
7,412,356.882768157019,363.81,291,154.08473919082303,209.0
8,412,356.882768157019,363.81,291,182.08378801857444,646.0
9,412,356.882768157019,363.81,291,285.8945571142752,163.0
10,412,356.882768157019,363.81,291,359.1247744025018,425.0
0,413,356.885444271121,369.923,253,46.068040592959775,326.0
1,413,356.885444271121,369.923,253,59.06248942846352,825.0
2,413,356.885444271121,369.923,253,89.05977542979127,209.0
3,413,356.885444271121,369.923,253,106.05000539654532,163.0
4,413,356.885444271121,369.923,253,106.90444188653625,163.0
5,413,356.885444271121,369.923,253,128.95148679367404,209.0
6,413,356.885444271121,369.923,253,129.05242437381708,233.0
7,413,356.885444271121,369.923,253,149.02113571601927,256.0
8,413,356.885444271121,369.923,253,154.08484568875824,209.0
9,413,356.885444271121,369.923,253,182.08204601315853,495.0
10,413,356.885444271121,369.923,253,204.11973513513743,209.0
11,413,356.885444271121,369.923,253,285.8925552478643,163.0
12,413,356.885444271121,369.923,253,359.11997882484985,330.0
0,414,114.06162488247801,383.168,1280,41.04203167257015,787.0
1,414,114.06162488247801,383.168,1280,42.039386259288136,1870.0
2,414,114.06162488247801,383.168,1280,43.03390674176672,4068.0
3,414,114.06162488247801,383.168,1280,43.057969935443566,422.0
4,414,114.06162488247801,383.168,1280,44.05409684664498,20970.0
5,414,114.06162488247801,383.168,1280,45.05498659029044,442.0
6,414,114.06162488247801,383.168,1280,54.03875928340771,238.0
7,414,114.06162488247801,383.168,1280,55.05558155043585,165.0
8,414,114.06162488247801,383.168,1280,57.071825597788354,186.0
9,414,114.06162488247801,383.168,1280,58.068280764838555,622.0
10,414,114.06162488247801,383.168,1280,59.064686412329266,189.0
11,414,114.06162488247801,383.168,1280,59.07444390489785,240.0
12,414,114.06162488247801,383.168,1280,60.04879727005088,293.0
13,414,114.06162488247801,383.168,1280,62.93124027448656,163.0
14,414,114.06162488247801,383.168,1280,68.05254522785218,233.0
15,414,114.06162488247801,383.168,1280,69.0452730337467,233.0
16,414,114.06162488247801,383.168,1280,70.06644171617145,396.0
17,414,114.06162488247801,383.168,1280,72.05700737954724,545.0
18,414,114.06162488247801,383.168,1280,72.08215570815315,805.0
19,414,114.06162488247801,383.168,1280,73.04827715635496,936.0
20,414,114.06162488247801,383.168,1280,77.04144834018145,233.0
21,414,114.06162488247801,383.168,1280,80.0479920647439,349.0
22,414,114.06162488247801,383.168,1280,81.04560508934912,5250.0
23,414,114.06162488247801,383.168,1280,82.0493961452757,516.0
24,414,114.06162488247801,383.168,1280,82.06473006069349,199.0
25,414,114.06162488247801,383.168,1280,83.06193646588157,399.0
26,414,114.06162488247801,383.168,1280,85.0796204578565,163.0
27,414,114.06162488247801,383.168,1280,86.07136611713915,303.0
28,414,114.06162488247801,383.168,1280,87.05569634929232,1055.0
29,414,114.06162488247801,383.168,1280,87.0807054006457,485.0
30,414,114.06162488247801,383.168,1280,89.78277339806814,208.0
31,414,114.06162488247801,383.168,1280,90.05565240380149,8456.0
32,414,114.06162488247801,383.168,1280,91.05840513427047,447.0
33,414,114.06162488247801,383.168,1280,93.05743141461787,326.0
34,414,114.06162488247801,383.168,1280,95.0602822416035,1256.0
35,414,114.06162488247801,383.168,1280,106.06452567112291,163.0
36,414,114.06162488247801,383.168,1280,106.90151712209189,163.0
37,414,114.06162488247801,383.168,1280,108.9045797488764,186.0
38,414,114.06162488247801,383.168,1280,111.08972187927266,163.0
39,414,114.06162488247801,383.168,1280,112.08810694450383,209.0
40,414,114.06162488247801,383.168,1280,114.06814210111789,610.0
41,414,114.06162488247801,383.168,1280,114.09074211917115,233.0
42,414,114.06162488247801,383.168,1280,115.05104259321524,233.0
43,414,114.06162488247801,383.168,1280,118.08635152981019,405.0
44,414,114.06162488247801,383.168,1280,124.08689281775116,1156.0
45,414,114.06162488247801,383.168,1280,125.06936096094711,279.0
46,414,114.06162488247801,383.168,1280,130.06716053039034,186.0
47,414,114.06162488247801,383.168,1280,132.07942836119597,3193.0
48,414,114.06162488247801,383.168,1280,133.08159066699872,279.0
49,414,114.06162488247801,383.168,1280,136.0235933614802,256.0
0,415,128.952384804745,350.564,770,39.027753130775054,314.0
1,415,128.952384804745,350.564,770,41.04117922228925,439.0
2,415,128.952384804745,350.564,770,43.021930502323066,3846.0
3,415,128.952384804745,350.564,770,43.06172542900241,591.0
4,415,128.952384804745,350.564,770,44.02419452352574,163.0
5,415,128.952384804745,350.564,770,44.05415049844445,243.0
6,415,128.952384804745,350.564,770,53.04072089652624,233.0
7,415,128.952384804745,350.564,770,55.055643614494976,2542.0
8,415,128.952384804745,350.564,770,56.05870598484801,163.0
9,415,128.952384804745,350.564,770,58.06619519554046,766.0
10,415,128.952384804745,350.564,770,59.06366731228748,190.0
11,415,128.952384804745,350.564,770,59.0745089288642,313.0
12,415,128.952384804745,350.564,770,60.04558370015438,1373.0
13,415,128.952384804745,350.564,770,68.05145300551145,279.0
14,415,128.952384804745,350.564,770,70.06651459026797,647.0
15,415,128.952384804745,350.564,770,72.05229197791786,693.0
16,415,128.952384804745,350.564,770,72.08222998768638,38895.0
17,415,128.952384804745,350.564,770,73.04955775519645,545.0
18,415,128.952384804745,350.564,770,73.0857318537189,1542.0
19,415,128.952384804745,350.564,770,77.03781160641084,209.0
20,415,128.952384804745,350.564,770,80.0543823695509,186.0
21,415,128.952384804745,350.564,770,86.06228918187465,186.0
22,415,128.952384804745,350.564,770,91.05714614282545,186.0
23,415,128.952384804745,350.564,770,93.05479826919482,186.0
24,415,128.952384804745,350.564,770,96.08085612393666,186.0
25,415,128.952384804745,350.564,770,106.06462246577021,163.0
26,415,128.952384804745,350.564,770,111.08982185344797,209.0
27,415,128.952384804745,350.564,770,112.08671409066554,209.0
28,415,128.952384804745,350.564,770,113.7355295983917,152.0
29,415,128.952384804745,350.564,770,114.09235072575683,7889.0
30,415,128.952384804745,350.564,770,115.09654166723548,893.0
